nickname,tempo_de_jogo,trofeus,nivel,deck
Player0397,427,2990,13,"Veneno, Príncipe, Fúria, Zap, Coletor de Elixir, Bola de Fogo, Lápide, Fornalha"
Player0398,122,2383,9,"Zap, Tornado, Bruxa, Lápide, Fornalha, Mago, Arqueiras, Golem"
Player0399,416,2265,12,"Mosqueteira, Mago de Gelo, Gigante, Cabana de Bárbaros, Canhão, Executor, Arqueiras, Bola de Fogo"
Player0400,347,3532,9,"Lápide, Bárbaros, Tornado, Mago, Arqueiras, Cabana de Bárbaros, Dragão Bebê, Torre Inferno"
Player0401,192,5446,11,"Coletor de Elixir, Cabana de Goblins, Torre de Bombas, Bola de Fogo, Torre Inferno, Gigante, Mago, Zap"
Player0402,53,2488,9,"Lápide, Mega Servo, Mago, Bruxa, Gigante, Fornalha, Arqueiras, Tornado"
Player0403,311,2244,9,"Corredor, Coletor de Elixir, Príncipe, Tornado, Mago de Gelo, Cabana de Goblins, Canhão, Cabana de Bárbaros"
Player0404,130,5224,9,"Arqueiras, Tornado, Descarga, Mago de Gelo, Canhão, Mago, Cavaleiro, Cabana de Bárbaros"
Player0405,402,5205,12,"Torre de Bombas, Bruxa, Príncipe, Bola de Fogo, Corredor, Lápide, Cabana de Goblins, Fornalha"
Player0406,175,5788,13,"Cavaleiro, Mosqueteira, Tornado, Príncipe, Descarga, Golem, Mago, Canhão"
Player0407,153,4475,12,"Torre de Bombas, Executor, Bruxa, Cabana de Goblins, Cavaleiro, Lápide, P.E.K.K.A, Gigante"
Player0408,444,4334,12,"Príncipe, Cabana de Bárbaros, Arqueiras, Gigante, Cabana de Goblins, Tornado, Coletor de Elixir, Canhão"
Player0409,241,2241,9,"Mega Servo, Mago, Tornado, Coletor de Elixir, Gigante, Bola de Fogo, Zap, Mini P.E.K.K.A"
Player0410,143,2629,10,"Mago de Gelo, Bruxa, Torre Inferno, Fornalha, Descarga, Arqueiras, Mega Servo, Mago"
Player0411,423,2443,13,"Descarga, Mago, Corredor, Canhão, Zap, Coletor de Elixir, Relâmpago, Mini P.E.K.K.A"
Player0412,146,4140,13,"Lápide, Cavaleiro, Relâmpago, Tornado, Gigante, Corredor, Golem, P.E.K.K.A"
Player0413,245,5505,14,"Mosqueteira, Fúria, Cabana de Bárbaros, Executor, Lápide, Dragão Bebê, Torre Inferno, Arqueiras"
Player0414,97,5572,9,"Mega Servo, Torre Inferno, Cavaleiro, Bárbaros, Cabana de Goblins, P.E.K.K.A, Zap, Dragão Bebê"
Player0415,97,2243,11,"Mago de Gelo, Fúria, Gigante, Mega Servo, Mago, Executor, Torre Inferno, Golem"
Player0416,472,5349,11,"Bruxa, Cavaleiro, Tornado, Príncipe, Torre Inferno, Arqueiras, Mini P.E.K.K.A, Gigante"
Player0417,239,4319,10,"Executor, Descarga, Torre Inferno, Arqueiras, Fornalha, Mago, P.E.K.K.A, Coletor de Elixir"
Player0418,169,2679,9,"Mini P.E.K.K.A, Torre de Bombas, Canhão, Lápide, Fornalha, Relâmpago, Bárbaros, Bruxa"
Player0419,187,3340,11,"Dragão Bebê, Mago, Tornado, Príncipe, Mega Servo, Cavaleiro, Cabana de Bárbaros, Torre Inferno"
Player0420,264,2656,10,"Canhão, Mini P.E.K.K.A, Relâmpago, Executor, Descarga, Coletor de Elixir, Arqueiras, Torre de Bombas"
Player0421,278,2263,14,"Cavaleiro, Fúria, Zap, Lápide, Torre de Bombas, Mini P.E.K.K.A, Cabana de Goblins, Corredor"
Player0422,300,3996,9,"Mega Servo, Dragão Bebê, Gigante, Executor, Torre Inferno, Mini P.E.K.K.A, Arqueiras, Fúria"
Player0423,310,5090,10,"Mini P.E.K.K.A, Veneno, Torre de Bombas, Golem, Bola de Fogo, Fornalha, Mosqueteira, Coletor de Elixir"
Player0424,222,2886,11,"Torre de Bombas, Golem, Corredor, Cabana de Bárbaros, Bola de Fogo, Zap, Fornalha, Mago de Gelo"
Player0425,197,2770,12,"Gigante, Cabana de Bárbaros, Dragão Bebê, Cavaleiro, Fúria, Mini P.E.K.K.A, Lápide, Príncipe"
Player0426,441,3739,12,"Golem, Bruxa, Arqueiras, Torre de Bombas, Bárbaros, Mega Servo, Lápide, Zap"
Player0427,393,2329,13,"Cabana de Goblins, Lápide, Mago de Gelo, Corredor, Coletor de Elixir, Príncipe, Arqueiras, Zap"
Player0428,375,4335,13,"Torre Inferno, Cavaleiro, Relâmpago, Zap, Bárbaros, Corredor, Descarga, Lápide"
Player0429,277,3395,13,"Fornalha, Coletor de Elixir, Príncipe, Fúria, Arqueiras, Mago, Cabana de Goblins, Veneno"
Player0430,157,5657,11,"Mosqueteira, Mini P.E.K.K.A, Mago, Bola de Fogo, Gigante, Cabana de Bárbaros, Bruxa, P.E.K.K.A"
Player0431,362,3739,9,"Canhão, Golem, Torre de Bombas, Dragão Bebê, Lápide, Gigante, Relâmpago, Torre Inferno"
Player0432,70,3414,9,"Bárbaros, Lápide, Cabana de Bárbaros, Dragão Bebê, Mini P.E.K.K.A, Cavaleiro, Bola de Fogo, Mega Servo"
Player0433,491,4323,11,"Lápide, Fornalha, Príncipe, Torre Inferno, Relâmpago, Coletor de Elixir, Zap, Mini P.E.K.K.A"
Player0434,190,2750,10,"Bola de Fogo, Bárbaros, Arqueiras, Dragão Bebê, Torre Inferno, Bruxa, Corredor, Relâmpago"
Player0435,362,3773,11,"Mago de Gelo, Cabana de Bárbaros, Golem, P.E.K.K.A, Príncipe, Arqueiras, Fornalha, Corredor"
Player0436,96,4390,10,"Cabana de Goblins, Executor, P.E.K.K.A, Bruxa, Mini P.E.K.K.A, Canhão, Mosqueteira, Corredor"
Player0437,89,3176,12,"Arqueiras, Mago, Fúria, Fornalha, Tornado, Mini P.E.K.K.A, Corredor, Veneno"
Player0438,374,5694,12,"Arqueiras, Relâmpago, Dragão Bebê, Cavaleiro, Descarga, Mago, Coletor de Elixir, P.E.K.K.A"
Player0439,430,5124,12,"Cavaleiro, Zap, Príncipe, Cabana de Bárbaros, Arqueiras, Cabana de Goblins, Fúria, P.E.K.K.A"
Player0440,88,3017,14,"Mago, Tornado, Coletor de Elixir, Cabana de Goblins, Mega Servo, Cabana de Bárbaros, Mini P.E.K.K.A, Bruxa"
Player0441,303,5464,9,"Arqueiras, Golem, Gigante, Mini P.E.K.K.A, Bruxa, Fúria, Descarga, Zap"
Player0442,219,5375,14,"Mini P.E.K.K.A, Bárbaros, Executor, Fornalha, P.E.K.K.A, Lápide, Torre de Bombas, Bruxa"
Player0443,247,4519,13,"Mega Servo, Coletor de Elixir, Arqueiras, Relâmpago, Descarga, Corredor, Tornado, Torre de Bombas"
Player0444,301,5820,14,"Fúria, Arqueiras, Descarga, Coletor de Elixir, Cabana de Bárbaros, Canhão, Tornado, Fornalha"
Player0445,487,4792,14,"Arqueiras, Gigante, Fornalha, Mosqueteira, Relâmpago, Executor, Veneno, Mega Servo"
Player0446,327,5910,12,"P.E.K.K.A, Mosqueteira, Tornado, Dragão Bebê, Bárbaros, Relâmpago, Gigante, Fúria"
Player0447,94,5929,11,"Fúria, Dragão Bebê, Mega Servo, Relâmpago, Canhão, Tornado, Descarga, Coletor de Elixir"
Player0448,366,3094,14,"Golem, Príncipe, Mago de Gelo, Cabana de Bárbaros, Coletor de Elixir, Mosqueteira, Bola de Fogo, Fúria"
Player0449,78,2023,12,"Cabana de Bárbaros, Mini P.E.K.K.A, Gigante, Bruxa, P.E.K.K.A, Mosqueteira, Descarga, Tornado"
Player0450,389,3487,13,"P.E.K.K.A, Canhão, Descarga, Mega Servo, Arqueiras, Cabana de Goblins, Cavaleiro, Mago de Gelo"
Player0451,189,5698,14,"Bruxa, Corredor, P.E.K.K.A, Mago de Gelo, Cavaleiro, Coletor de Elixir, Bola de Fogo, Relâmpago"
Player0452,381,3531,11,"Torre Inferno, Descarga, Cabana de Bárbaros, Arqueiras, Bruxa, Tornado, Zap, Relâmpago"
Player0453,484,4247,12,"Lápide, Cabana de Goblins, Fúria, Mosqueteira, Torre de Bombas, Gigante, Arqueiras, Fornalha"
Player0454,229,4039,13,"Executor, Fúria, Tornado, Cavaleiro, Dragão Bebê, Bola de Fogo, Corredor, Zap"
Player0455,276,3924,10,"Dragão Bebê, Zap, Veneno, Canhão, Mini P.E.K.K.A, Torre Inferno, Bola de Fogo, Cavaleiro"
Player0456,85,3148,11,"Arqueiras, Canhão, Mago de Gelo, Fúria, Cabana de Goblins, Coletor de Elixir, Executor, Torre Inferno"
Player0457,67,4448,13,"Bola de Fogo, Mega Servo, Descarga, Cavaleiro, Golem, Tornado, Cabana de Bárbaros, Fornalha"
Player0458,125,2786,9,"Bárbaros, Mosqueteira, Veneno, Cabana de Bárbaros, Torre Inferno, Príncipe, Golem, Torre de Bombas"
Player0459,245,2100,9,"Relâmpago, Canhão, Veneno, Executor, Bola de Fogo, Torre Inferno, Corredor, Dragão Bebê"
Player0460,393,3388,9,"Bruxa, Dragão Bebê, Príncipe, Corredor, Cavaleiro, Bola de Fogo, Mini P.E.K.K.A, Torre de Bombas"
Player0461,334,4517,10,"Mega Servo, Canhão, Executor, Dragão Bebê, Mini P.E.K.K.A, Torre Inferno, Cabana de Goblins, Mago de Gelo"
Player0462,140,2241,12,"Bola de Fogo, Veneno, P.E.K.K.A, Gigante, Zap, Cavaleiro, Corredor, Executor"
Player0463,60,5768,11,"Bárbaros, Dragão Bebê, Bola de Fogo, Cabana de Bárbaros, Veneno, Bruxa, Príncipe, Lápide"
Player0464,108,3032,11,"Bruxa, Coletor de Elixir, Dragão Bebê, Gigante, Descarga, Cavaleiro, Executor, Mini P.E.K.K.A"
Player0465,107,2460,10,"Tornado, Bola de Fogo, Fúria, Relâmpago, Arqueiras, Veneno, Torre Inferno, Torre de Bombas"
Player0466,118,2599,13,"Dragão Bebê, Cabana de Bárbaros, Torre de Bombas, Corredor, Golem, Veneno, Príncipe, Executor"
Player0467,193,3873,13,"Bola de Fogo, Cavaleiro, Gigante, Mosqueteira, Tornado, Veneno, Lápide, Executor"
Player0468,454,2367,12,"Lápide, Mega Servo, Cabana de Bárbaros, Torre de Bombas, Bárbaros, Mago de Gelo, Mago, Gigante"
Player0469,183,2683,12,"Descarga, Fornalha, Mega Servo, Fúria, Gigante, Mini P.E.K.K.A, Cabana de Bárbaros, Torre Inferno"
Player0470,253,2372,13,"Torre de Bombas, Zap, Dragão Bebê, Mago, Mega Servo, Cavaleiro, Canhão, Executor"
Player0471,257,4972,12,"Dragão Bebê, Fúria, Executor, Cavaleiro, Tornado, Príncipe, Cabana de Bárbaros, Torre de Bombas"
Player0472,451,2234,10,"Bárbaros, Mosqueteira, Tornado, Fornalha, Descarga, Executor, P.E.K.K.A, Mega Servo"
Player0473,405,4165,10,"Mosqueteira, Mini P.E.K.K.A, Torre de Bombas, Mago, Relâmpago, Tornado, Descarga, Torre Inferno"
Player0474,284,4927,11,"Corredor, Bruxa, P.E.K.K.A, Lápide, Dragão Bebê, Veneno, Mago de Gelo, Torre Inferno"
Player0475,349,5219,11,"Lápide, Golem, Mega Servo, Cabana de Bárbaros, Bola de Fogo, Fornalha, Coletor de Elixir, Corredor"
Player0476,421,4400,10,"Executor, Bruxa, Mega Servo, Torre de Bombas, Fornalha, P.E.K.K.A, Mosqueteira, Bola de Fogo"
Player0477,140,2645,11,"Veneno, Arqueiras, P.E.K.K.A, Relâmpago, Torre Inferno, Príncipe, Bola de Fogo, Fúria"
Player0478,134,4269,10,"P.E.K.K.A, Coletor de Elixir, Relâmpago, Torre Inferno, Golem, Descarga, Dragão Bebê, Zap"
Player0479,184,4894,12,"Torre Inferno, Dragão Bebê, Golem, Fornalha, Zap, Mosqueteira, Torre de Bombas, Arqueiras"
Player0480,93,5391,13,"Bárbaros, Cabana de Goblins, Mago, Gigante, Canhão, Lápide, Tornado, Fornalha"
Player0481,427,3308,13,"Torre de Bombas, P.E.K.K.A, Descarga, Golem, Mini P.E.K.K.A, Veneno, Zap, Mago"
Player0482,136,2871,14,"Executor, Descarga, Mago de Gelo, Torre Inferno, Golem, P.E.K.K.A, Cabana de Goblins, Príncipe"
Player0483,104,2238,14,"Tornado, Dragão Bebê, Fornalha, Cabana de Bárbaros, Torre de Bombas, Executor, Lápide, Torre Inferno"
Player0484,273,2844,12,"Bola de Fogo, Bruxa, Canhão, Príncipe, Mago, Corredor, Bárbaros, Cabana de Bárbaros"
Player0485,479,5976,12,"Lápide, Executor, Mago de Gelo, P.E.K.K.A, Mega Servo, Bruxa, Tornado, Bárbaros"
Player0486,214,4724,12,"Bruxa, Mini P.E.K.K.A, Golem, Mega Servo, Mago de Gelo, Torre de Bombas, Fúria, Arqueiras"
Player0487,324,5297,10,"Mago, Descarga, Bruxa, Coletor de Elixir, Fúria, Bárbaros, Mini P.E.K.K.A, Bola de Fogo"
Player0488,252,4421,13,"Canhão, P.E.K.K.A, Mago de Gelo, Relâmpago, Zap, Cabana de Bárbaros, Mega Servo, Torre de Bombas"
Player0489,360,5083,14,"Dragão Bebê, Descarga, Tornado, Mago, Torre de Bombas, Veneno, Fornalha, Lápide"
Player0490,247,4384,9,"Bárbaros, Relâmpago, Cabana de Goblins, Mini P.E.K.K.A, P.E.K.K.A, Descarga, Zap, Torre de Bombas"
Player0491,409,3434,14,"Torre de Bombas, Descarga, Mosqueteira, Arqueiras, Zap, Mega Servo, Mago, Bruxa"
Player0492,83,3921,12,"Canhão, Tornado, Zap, Fornalha, Bruxa, Relâmpago, P.E.K.K.A, Veneno"
Player0493,407,3876,11,"Corredor, Mosqueteira, P.E.K.K.A, Dragão Bebê, Mago, Zap, Arqueiras, Descarga"
Player0494,284,5810,9,"Dragão Bebê, Bola de Fogo, Mega Servo, Bruxa, Mago, Gigante, Cavaleiro, Relâmpago"
Player0495,63,4205,13,"Bárbaros, Canhão, Gigante, Bruxa, Torre Inferno, Zap, Veneno, Fúria"
Player0496,203,2805,14,"Arqueiras, Bruxa, Corredor, Torre Inferno, Lápide, Tornado, P.E.K.K.A, Golem"
Player0497,442,4569,11,"Bárbaros, Cabana de Goblins, Mago, Mini P.E.K.K.A, Bruxa, Arqueiras, Mago de Gelo, Relâmpago"
Player0498,74,3438,10,"Dragão Bebê, Bárbaros, Príncipe, Mago de Gelo, Cavaleiro, Zap, Cabana de Bárbaros, Descarga"
Player0499,411,2021,12,"Bruxa, Torre Inferno, Torre de Bombas, Cabana de Goblins, Mosqueteira, Lápide, Tornado, Canhão"
Player0500,116,4456,14,"Fúria, Fornalha, Canhão, Mosqueteira, Bola de Fogo, Torre de Bombas, Cabana de Goblins, Descarga"

